Country,Drug,Measure Names,Specifics,Unit,Year,Measure Values
Sweden,Ecstasy-type substances,Typical, ,Tablet,2012,22.146759964
Sweden,Ecstasy-type substances,To, ,Tablet,2013,61.340286094
Sweden,Ecstasy-type substances,From, ,Tablet,2013,10.734550066
Sweden,Ecstasy-type substances,Typical, ,Tablet,2013,15.335071523
Sweden,Ecstasy-type substances,To, ,Tablet,2014,32.923616675
Sweden,Ecstasy-type substances,From, ,Tablet,2014,8.779631113
Sweden,Ecstasy-type substances,Typical, ,Tablet,2014,14.632718522
Sweden,Ecstasy-type substances,To, ,Tablet,2015,29.620854553
Sweden,Ecstasy-type substances,From, ,Tablet,2015,5.924170911
Sweden,Ecstasy-type substances,Typical, ,Tablet,2015,11.848341821
Sweden,Ecstasy-type substances,To, ,Tablet,2016,29.287721723
Sweden,Ecstasy-type substances,From, ,Tablet,2016,3.514526607
Sweden,Ecstasy-type substances,Typical, ,Tablet,2016,11.715088689
Sweden,Hashish (resin),To, ,Gram,2012,22.146759964
Sweden,Hashish (resin),From, ,Gram,2012,10.335154650
Sweden,Hashish (resin),Typical, ,Gram,2012,14.764506643
Sweden,Hashish (resin),To, ,Gram,2013,23.002607285
Sweden,Hashish (resin),From, ,Gram,2013,10.734550066
Sweden,Hashish (resin),Typical, ,Gram,2013,15.335071523
Sweden,Hashish (resin),To, ,Gram,2014,21.949077783
Sweden,Hashish (resin),From, ,Gram,2014,8.779631113
Sweden,Hashish (resin),Typical, ,Gram,2014,14.632718522
Sweden,Hashish (resin),To, ,Gram,2015,18.957346914
Sweden,Hashish (resin),From, ,Gram,2015,8.886256366
Sweden,Hashish (resin),Typical, ,Gram,2015,11.848341821
Sweden,Hashish (resin),To, ,Gram,2016,17.572633034
Sweden,Hashish (resin),From, ,Gram,2016,7.029053213
Sweden,Hashish (resin),Typical, ,Gram,2016,11.715088689
Sweden,Heroin,To, ,Gram,2014,219.490777834
Sweden,Heroin,From, ,Gram,2014,102.429029656
Sweden,Heroin,Typical, ,Gram,2014,146.327185223
Sweden,Heroin,To,Brown,Gram,2012,369.112666071
Sweden,Heroin,From,Brown,Gram,2012,118.116053143
Sweden,Heroin,Typical,Brown,Gram,2012,369.112666071
Sweden,Heroin,To,Brown,Gram,2013,383.376788085
Sweden,Heroin,From,Brown,Gram,2013,107.345500664
Sweden,Heroin,Typical,Brown,Gram,2013,184.020858281
Sweden,Heroin,To,Brown,Gram,2015,236.966836426
Sweden,Heroin,From,Brown,Gram,2015,94.786734570
Sweden,Heroin,Typical,Brown,Gram,2015,118.483418213
Sweden,Heroin,To,Brown,Gram,2016,328.022483296
Sweden,Heroin,From,Brown,Gram,2016,58.575443446
Sweden,Heroin,Typical,Brown,Gram,2016,117.150886891
Sweden,Heroin,To,White,Gram,2012,369.112666071
Sweden,Heroin,From,White,Gram,2012,129.189433125
Sweden,Heroin,Typical,White,Gram,2012,369.112666071
Sweden,Heroin,To,White,Gram,2013,383.376788085
Sweden,Heroin,From,White,Gram,2013,153.350715234
Sweden,Heroin,Typical,White,Gram,2013,153.350715234
Sweden,Heroin,To,White,Gram,2015,207.345981873
Sweden,Heroin,From,White,Gram,2015,94.786734570
Sweden,Heroin,Typical,White,Gram,2015,207.345981873
Sweden,Heroin,To,White,Gram,2016,292.877217228
Sweden,Heroin,From,White,Gram,2016,82.005620824
Sweden,Heroin,Typical,White,Gram,2016,117.150886891
Sweden,Marijuana (herb),To, ,Gram,2012,25.837886625
Sweden,Marijuana (herb),From, ,Gram,2012,10.335154650
Sweden,Marijuana (herb),Typical, ,Gram,2012,14.764506643
Sweden,Marijuana (herb),To, ,Gram,2013,23.002607285
Sweden,Marijuana (herb),From, ,Gram,2013,13.801564371
Sweden,Marijuana (herb),Typical, ,Gram,2013,15.335071523
Sweden,Marijuana (herb),To, ,Gram,2014,23.412349636
Sweden,Marijuana (herb),From, ,Gram,2014,13.169446670
Sweden,Marijuana (herb),Typical, ,Gram,2014,17.559262227
Sweden,Marijuana (herb),To, ,Gram,2015,23.696683643
Sweden,Marijuana (herb),From, ,Gram,2015,8.293839275
Sweden,Marijuana (herb),Typical, ,Gram,2015,11.848341821
Sweden,Marijuana (herb),To, ,Gram,2016,18.158387468
Sweden,Marijuana (herb),From, ,Gram,2016,7.614807648
Sweden,Marijuana (herb),Typical, ,Gram,2016,11.715088689
Switzerland,Amphetamine,To, ,Gram,2013,10.775862379
Switzerland,Amphetamine,From, ,Gram,2013,12.931034855
Switzerland,Amphetamine,Typical, ,Gram,2013,25.862069710
Switzerland,Amphetamine,To, ,Gram,2014,10.964912275
Switzerland,Amphetamine,From, ,Gram,2014,13.157894730
Switzerland,Amphetamine,Typical, ,Gram,2014,26.315789460
Switzerland,Amphetamine,To, ,Gram,2015,10.330578568
Switzerland,Amphetamine,From, ,Gram,2015,12.396694282
Switzerland,Amphetamine,Typical, ,Gram,2015,24.793388564
Switzerland,Cocaine salts,To, ,Gram,2012,160.256412053
Switzerland,Cocaine salts,From, ,Gram,2012,64.102564821
Switzerland,Cocaine salts,Typical, ,Gram,2012,96.153847232
Switzerland,Cocaine salts,To, ,Gram,2014,131.578947300
Switzerland,Cocaine salts,From, ,Gram,2014,54.824561375
Switzerland,Cocaine salts,Typical, ,Gram,2014,84.429824517
Switzerland,Cocaine salts,To, ,Gram,2015,123.966942820
Switzerland,Cocaine salts,From, ,Gram,2015,51.652892842
Switzerland,Cocaine salts,Typical, ,Gram,2015,79.545454976
Switzerland,Ecstasy-type substances,To, ,Tablet,2012,32.051282411
Switzerland,Ecstasy-type substances,From, ,Tablet,2012,5.341880402
Switzerland,Ecstasy-type substances,Typical, ,Tablet,2012,21.367521607
Switzerland,Ecstasy-type substances,To, ,Tablet,2013,32.327587137
Switzerland,Ecstasy-type substances,From, ,Tablet,2013,5.387931190
Switzerland,Ecstasy-type substances,Typical, ,Tablet,2013,21.551724758
Switzerland,Ecstasy-type substances,To, ,Tablet,2014,32.894736825
Switzerland,Ecstasy-type substances,From, ,Tablet,2014,5.482456137
Switzerland,Ecstasy-type substances,Typical, ,Tablet,2014,21.929824550
Switzerland,Ecstasy-type substances,To, ,Tablet,2015,30.991735705
Switzerland,Ecstasy-type substances,From, ,Tablet,2015,5.165289284
Switzerland,Ecstasy-type substances,Typical, ,Tablet,2015,20.661157137
Switzerland,Hashish (resin),To, ,Gram,2012,14.957265125
Switzerland,Hashish (resin),From, ,Gram,2012,8.547008643
Switzerland,Hashish (resin),Typical, ,Gram,2012,11.752136884
Switzerland,Hashish (resin),To, ,Gram,2013,26.939655948
Switzerland,Hashish (resin),From, ,Gram,2013,6.465517427
Switzerland,Hashish (resin),Typical, ,Gram,2013,14.008621093
Switzerland,Hashish (resin),To, ,Gram,2014,27.412280687
Switzerland,Hashish (resin),From, ,Gram,2014,6.578947365
Switzerland,Hashish (resin),Typical, ,Gram,2014,14.254385957
Switzerland,Hashish (resin),To, ,Gram,2015,25.826446421
Switzerland,Hashish (resin),From, ,Gram,2015,6.198347141
Switzerland,Hashish (resin),Typical, ,Gram,2015,13.429752139
Switzerland,Heroin,To, ,Gram,2012,128.205129642
Switzerland,Heroin,From, ,Gram,2012,21.367521607
Switzerland,Heroin,Typical, ,Gram,2012,64.102564821
Switzerland,Heroin,To, ,Gram,2013,129.310348548
Switzerland,Heroin,From, ,Gram,2013,21.551724758
Switzerland,Heroin,Typical, ,Gram,2013,64.655174274
Switzerland,Heroin,To, ,Gram,2015,123.966942820
Switzerland,Heroin,From, ,Gram,2015,20.661157137
Switzerland,Heroin,Typical, ,Gram,2015,61.983471410
Switzerland,Heroin,To,HCL,Gram,2014,131.578947300
Switzerland,Heroin,From,HCL,Gram,2014,21.929824550
Switzerland,Heroin,Typical,HCL,Gram,2014,65.789473650
Switzerland,Marijuana (herb),To, ,Gram,2012,13.888889045
Switzerland,Marijuana (herb),From, ,Gram,2012,9.615384723
Switzerland,Marijuana (herb),Typical, ,Gram,2012,11.752136884
Switzerland,Marijuana (herb),To, ,Gram,2013,19.396552282
Switzerland,Marijuana (herb),From, ,Gram,2013,2.155172476
Switzerland,Marijuana (herb),Typical, ,Gram,2013,14.008621093
Switzerland,Marijuana (herb),To, ,Gram,2014,19.736842095
Switzerland,Marijuana (herb),From, ,Gram,2014,2.192982455
Switzerland,Marijuana (herb),Typical, ,Gram,2014,14.254385957
Switzerland,Marijuana (herb),To, ,Gram,2015,18.595041423
Switzerland,Marijuana (herb),From, ,Gram,2015,2.066115714
Switzerland,Marijuana (herb),Typical, ,Gram,2015,13.429752139
Switzerland,Methamphetamine,To, ,Tablet,2012,42.735043214
Switzerland,Methamphetamine,To, ,Gram,2012,534.188040175
Switzerland,Methamphetamine,From, ,Tablet,2012,16.025641205
Switzerland,Methamphetamine,From, ,Gram,2012,160.256412053
Switzerland,Methamphetamine,Typical, ,Tablet,2012,27.777778089
Switzerland,Methamphetamine,Typical, ,Gram,2012,320.512824105
Switzerland,Methamphetamine,To, ,Gram,2013,538.793118952
Switzerland,Methamphetamine,From, ,Gram,2013,161.637935686
Switzerland,Methamphetamine,Typical, ,Gram,2013,323.275871371
Switzerland,Methamphetamine,To, ,Tablet,2014,43.859649100
Switzerland,Methamphetamine,To, ,Gram,2014,548.245613748
Switzerland,Methamphetamine,From, ,Tablet,2014,16.447368412
Switzerland,Methamphetamine,From, ,Gram,2014,164.473684125
Switzerland,Methamphetamine,Typical, ,Tablet,2014,28.508771915
Switzerland,Methamphetamine,Typical, ,Gram,2014,328.947368249
Switzerland,Methamphetamine,To, ,Tablet,2015,41.322314273
Switzerland,Methamphetamine,To, ,Gram,2015,516.528928419
Switzerland,Methamphetamine,From, ,Tablet,2015,15.495867853
Switzerland,Methamphetamine,From, ,Gram,2015,154.958678526
Switzerland,Methamphetamine,Typical, ,Tablet,2015,26.859504278
Switzerland,Methamphetamine,Typical, ,Gram,2015,309.917357051
Tajikistan,Hashish (resin),To, ,Gram,2016,3.200000048
Tajikistan,Hashish (resin),From, ,Gram,2016,2.5
Tajikistan,Hashish (resin),Typical, ,Gram,2016,2.799999952
Tajikistan,Heroin,To, ,Gram,2016,38
Tajikistan,Heroin,From, ,Gram,2016,32
Tajikistan,Heroin,Typical, ,Gram,2016,35
Tajikistan,Marijuana (herb),To, ,Gram,2016,0.600000024
Tajikistan,Marijuana (herb),From, ,Gram,2016,0.5
Tajikistan,Marijuana (herb),Typical, ,Gram,2016,0.550000012
Tajikistan,Opium,To, ,Gram,2016,6
Tajikistan,Opium,From, ,Gram,2016,4
Tajikistan,Opium,Typical, ,Gram,2016,5
Thailand,Ecstasy-type substances,To, ,Pill,2012,32
Thailand,Ecstasy-type substances,From, ,Pill,2012,25
Thailand,Ecstasy-type substances,Typical, ,Pill,2012,
Thailand,Ecstasy-type substances,To, ,Tablet,2015,11.699669766
Thailand,Ecstasy-type substances,From, ,Tablet,2015,8.774752325
Thailand,Ecstasy-type substances,Typical, ,Tablet,2015,
Thailand,Ecstasy-type substances,To, ,Pill,2016,22.660962756
Thailand,Ecstasy-type substances,From, ,Pill,2016,8.497861034
Thailand,Ecstasy-type substances,Typical, ,Pill,2016,
Thailand,Heroin,To, ,Gram,2015,
Thailand,Heroin,From, ,Gram,2015,
Thailand,Heroin,Typical, ,Gram,2015,73.122936039
Thailand,Heroin,To, ,1/10 gram,2016,33.056679421
Thailand,Heroin,From, ,1/10 gram,2016,23.595727470
Thailand,Heroin,Typical, ,1/10 gram,2016,
Thailand,Marijuana (herb),To, ,1/2 gram,2016,14.163101723
Thailand,Marijuana (herb),From, ,1/2 gram,2016,2.832620345
Thailand,Marijuana (herb),Typical, ,1/2 gram,2016,
Thailand,Methamphetamine,To, ,Tablet,2015,7.312293604
Thailand,Methamphetamine,To, ,Gram,2015,14.624587208
Thailand,Methamphetamine,From, ,Tablet,2015,2.924917442
Thailand,Methamphetamine,From, ,Gram,2015,8.774752325
Thailand,Methamphetamine,Typical, ,Tablet,2015,
Thailand,Methamphetamine,Typical, ,Gram,2015,
Thailand,Methamphetamine,To, ,Pill,2016,5.665240689
Thailand,Methamphetamine,To, ,1/2 gram,2016,826.190375894
Thailand,Methamphetamine,From, ,Pill,2016,1.699572207
Thailand,Methamphetamine,From, ,1/2 gram,2016,118.035289757
Thailand,Methamphetamine,Typical, ,Pill,2016,
Thailand,Methamphetamine,Typical, ,1/2 gram,2016,
The former Yugoslav Republic of Macedonia,Amphetamine,To, ,Tablet,2013,
The former Yugoslav Republic of Macedonia,Amphetamine,From, ,Tablet,2013,
The former Yugoslav Republic of Macedonia,Amphetamine,Typical, ,Tablet,2013,3.973509959
The former Yugoslav Republic of Macedonia,Amphetamine,To, ,Tablet,2015,6.097560908
The former Yugoslav Republic of Macedonia,Amphetamine,From, ,Tablet,2015,3.880266032
The former Yugoslav Republic of Macedonia,Amphetamine,Typical, ,Tablet,2015,
The former Yugoslav Republic of Macedonia,Cocaine salts,To, ,Gram,2013,72.847682579
The former Yugoslav Republic of Macedonia,Cocaine salts,From, ,Gram,2013,59.602649383
The former Yugoslav Republic of Macedonia,Cocaine salts,Typical, ,Gram,2013,66.225165981
The former Yugoslav Republic of Macedonia,Cocaine salts,To, ,Gram,2014,93.209056192
The former Yugoslav Republic of Macedonia,Cocaine salts,From, ,Gram,2014,79.893476736
The former Yugoslav Republic of Macedonia,Cocaine salts,Typical, ,Gram,2014,86.551266464
The former Yugoslav Republic of Macedonia,Cocaine salts,To, ,Gram,2015,77.605320646
The former Yugoslav Republic of Macedonia,Cocaine salts,From, ,Gram,2015,66.518846268
The former Yugoslav Republic of Macedonia,Cocaine salts,Typical, ,Gram,2015,
The former Yugoslav Republic of Macedonia,Ecstasy-type substances,To, ,Tablet,2013,
The former Yugoslav Republic of Macedonia,Ecstasy-type substances,From, ,Tablet,2013,
The former Yugoslav Republic of Macedonia,Ecstasy-type substances,Typical, ,Tablet,2013,1.986754979
The former Yugoslav Republic of Macedonia,Ecstasy-type substances,To, ,Pill,2014,13.315579456
The former Yugoslav Republic of Macedonia,Ecstasy-type substances,From, ,Pill,2014,3.994673837
The former Yugoslav Republic of Macedonia,Ecstasy-type substances,Typical, ,Pill,2014,7.989347674
The former Yugoslav Republic of Macedonia,Ecstasy-type substances,To, ,Tablet,2015,11.086474378
The former Yugoslav Republic of Macedonia,Ecstasy-type substances,From, ,Tablet,2015,3.325942313
The former Yugoslav Republic of Macedonia,Ecstasy-type substances,Typical, ,Tablet,2015,
The former Yugoslav Republic of Macedonia,Heroin,To, ,Gram,2013,26.490066392
The former Yugoslav Republic of Macedonia,Heroin,From, ,Gram,2013,19.867549794
The former Yugoslav Republic of Macedonia,Heroin,Typical, ,Gram,2013,23.178808093
The former Yugoslav Republic of Macedonia,Heroin,To, ,Gram,2014,26.631158912
The former Yugoslav Republic of Macedonia,Heroin,From, ,Gram,2014,21.304927130
The former Yugoslav Republic of Macedonia,Heroin,Typical, ,Gram,2014,23.968043021
The former Yugoslav Republic of Macedonia,Heroin,To, ,Gram,2015,
The former Yugoslav Republic of Macedonia,Heroin,From, ,Gram,2015,
The former Yugoslav Republic of Macedonia,Heroin,Typical, ,Gram,2015,24.390243632
The former Yugoslav Republic of Macedonia,Heroin,To,Heroin dose,200 milligram,2015,8.869179502
The former Yugoslav Republic of Macedonia,Heroin,From,Heroin dose,200 milligram,2015,5.543237189
The former Yugoslav Republic of Macedonia,Heroin,Typical,Heroin dose,200 milligram,2015,
The former Yugoslav Republic of Macedonia,Marijuana (herb),To, ,Gram,2013,2.649006639
The former Yugoslav Republic of Macedonia,Marijuana (herb),From, ,Gram,2013,1.986754979
The former Yugoslav Republic of Macedonia,Marijuana (herb),Typical, ,Gram,2013,2.317880809
The former Yugoslav Republic of Macedonia,Marijuana (herb),To, ,Gram,2014,6.657789728
The former Yugoslav Republic of Macedonia,Marijuana (herb),From, ,Gram,2014,4.660452810
The former Yugoslav Republic of Macedonia,Marijuana (herb),Typical, ,Gram,2014,5.326231782
The former Yugoslav Republic of Macedonia,Marijuana (herb),To, ,Gram,2015,16.629711567
The former Yugoslav Republic of Macedonia,Marijuana (herb),From, ,Gram,2015,11.086474378
The former Yugoslav Republic of Macedonia,Marijuana (herb),Typical, ,Gram,2015,
The former Yugoslav Republic of Macedonia,Methamphetamine,To, ,Tablet,2013,
The former Yugoslav Republic of Macedonia,Methamphetamine,From, ,Tablet,2013,
The former Yugoslav Republic of Macedonia,Methamphetamine,Typical, ,Tablet,2013,3.973509959
The former Yugoslav Republic of Macedonia,Methamphetamine,To, ,Gram,2014,11.318242538
The former Yugoslav Republic of Macedonia,Methamphetamine,From, ,Gram,2014,6.657789728
The former Yugoslav Republic of Macedonia,Methamphetamine,Typical, ,Gram,2014,7.989347674
The former Yugoslav Republic of Macedonia,Methamphetamine,To, ,Tablet,2015,6.097560908
The former Yugoslav Republic of Macedonia,Methamphetamine,From, ,Tablet,2015,3.880266032
The former Yugoslav Republic of Macedonia,Methamphetamine,Typical, ,Tablet,2015,
Trinidad and Tobago,Cocaine salts,To, ,Gram,2015,6.300204779
Trinidad and Tobago,Cocaine salts,From, ,Gram,2015,1.575051195
Trinidad and Tobago,Cocaine salts,Typical, ,Gram,2015,1.575051195
Trinidad and Tobago,Marijuana (herb),To, ,Gram,2015,47.251535845
Trinidad and Tobago,Marijuana (herb),From, ,Gram,2015,1.575051195
Trinidad and Tobago,Marijuana (herb),Typical, ,Gram,2015,2.362576792
Turkey,Amphetamine,To, ,Gram,2012,26.992288017
Turkey,Amphetamine,From, ,Gram,2012,5.141388194
Turkey,Amphetamine,Typical, ,Gram,2012,
Turkey,Amphetamine,To, ,Gram,2013,44.860926021
Turkey,Amphetamine,From, ,Gram,2013,4.490066392
Turkey,Amphetamine,Typical, ,Gram,2013,
Turkey,Amphetamine,To, ,Gram,2014,142.436755066
Turkey,Amphetamine,From, ,Gram,2014,4.753661777
Turkey,Amphetamine,Typical, ,Gram,2014,
Turkey,Amphetamine,To, ,Gram,2015,154.933479433
Turkey,Amphetamine,From, ,Gram,2015,3.447893415
Turkey,Amphetamine,Typical, ,Gram,2015,
Turkey,Amphetamine,To, ,Gram,2016,85.271318100
Turkey,Amphetamine,From, ,Gram,2016,5.537098578
Turkey,Amphetamine,Typical, ,Gram,2016,
Turkey,Amphetamine,To,Captagon,Tablet,2012,16.709511630
Turkey,Amphetamine,From,Captagon,Tablet,2012,1.285347048
Turkey,Amphetamine,Typical,Captagon,Tablet,2012,
Turkey,Amphetamine,To,Captagon,Tablet,2013,13.456953525
Turkey,Amphetamine,From,Captagon,Tablet,2013,0.900662267
Turkey,Amphetamine,Typical,Captagon,Tablet,2013,
Turkey,Amphetamine,To,Captagon,Tablet,2014,47.483356137
Turkey,Amphetamine,From,Captagon,Tablet,2014,0.945406113
Turkey,Amphetamine,Typical,Captagon,Tablet,2014,
Turkey,Amphetamine,To,Captagon,Tablet,2015,34.434588826
